SPEC	Date	Time	Shift	M/C	Ins. Sort	Building No.	Barcode	Inspection Cnt.	Building	C/C drum	Building Prod.Date	Curing	Curing Date&Time	LOAD	Mold	RFV	"RFV(CCW)"	LFV	"LFV(CCW)"	CON	HAR	"HAR(CCW)"	R2H	R3H	R4H	R5H	R6H	R7H	R8H	R9H	R10H	R11H	R12H	R13H	R14H	R15H	R16H	L1H	Ply	RRO	RROC1H	RRO BLG	RRO DENT	LROT	LROB	DENT	DENTB	BLGT	BLGB	RFV ANG	R1H ANG	RRO1H	RRO2H	RRO BLG ANG	RRO DENT ANG	RRO_XTH	OE/RE	Grade	PLST	UF_GR_RFV	UF_GR_LFV	UF_GR_CON	UF_NGR_CON	UF_GR_RFV_1TH_HRM	UF_GR_RFV_2TH_HRM	UF_GR_RFV_8TH_HRM	UF_GR_TOP_DENT	UF_GR_DENT	UF_GR_TOP_BLG	UF_GR_BLG	UF_GR_RRO	UF_GR_TOP_LRO	UF_GR_LRO	DRR	Rework Date&Time	Rework M/C	LFD	RRT_LFD	RRT_LFV_1TH_HRM	RRT_RFV_2TH_HRM	RRT_LFV_2TH_HRM	TOP_RRO_1TH_HRM	BTM_RRO_1TH_HRM	TOP_LRO_1TH_HRM	BTM_LRO_1TH_HRM	LFV_ANGL	RRT_RFV_ANGL	RRT_LFV_ANGL	CNTR_RRO_ANGL	TOP_LRO_ANGL	BTM_LRO_ANGL	TOP_BLG_ANGL	BTM_BLG_ANGL	TOP_DENT_ANGL	BTM_DENT_ANGL	RFV_2TH_HRM_ANGL	RFV_3TH_HRM_ANGL	RFV_4TH_HRM_ANGL	RFV_5TH_HRM_ANGL	RFV_6TH_HRM_ANGL	RFV_7TH_HRM_ANGL	RFV_8TH_HRM_ANGL	LFV_1TH_HRM_ANGL	LFV_2TH_HRM_ANGL	LFV_3TH_HRM_ANGL	LFV_4TH_HRM_ANGL	LFV_5TH_HRM_ANGL	LFV_6TH_HRM_ANGL	LFV_7TH_HRM_ANGL	LFV_8TH_HRM_ANGL	RRT_RFV_1TH_HRM_ANGL	RRT_LFV_1TH_HRM_ANGL	RRT_RFV_2TH_HRM_ANGL	RRT_LFV_2TH_HRM_ANGL	CNTR_RRO_1TH_HRM_ANGL	TOP_LRO_1TH_HRM_ANGL	BTM_LRO_1TH_HRM_ANGL	extra1	extra2	extra3
KT245/55R19V          04H452 LBAFHK	2021-11-30	09:47:15	1	I1108	First Ins.	291103C291	7981601044	1	H1103		2021-11-30 00:51:22	K1B06	2021-11-30 08:06:06	0	14437	4.30	4.24	2.41	5.10	-3.55	1.59	1.90	1.57	1.04	1.10	0.21	0.73	0.02	0.68	0.14	0.24	0.18	0.17	0.11	0.10	0.06	0.11	1.68	28.58	0.34	0.14	0.00	0.00	0.43	0.27	0.36	0.28	0.42	0.14	243.00	279.40	0.00	0.00	0.00	0.00	0.00	OE	1	28.58	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			25.34	32.13	4.67	1.34	0.29	0.00	0.00	0.25	0.10	271.00	249.00	232.00	0.00	0.00	0.00	83.32	335.39	84.02	241.17	71.66	102.63	62.49	0.14	5.27	1.64	18.46	285.30	55.96	25.50	17.05	24.57	10.14	45.29	40.99	331.90	239.26	75.04	150.09	0.00	316.32	92.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	10:54:05	1	I1108	First Ins.	291103C292	7981601045	1	H1103		2021-11-30 00:52:12	K1B06	2021-11-30 08:21:09	0	14437	5.46	5.76	1.90	2.55	-1.91	3.85	4.09	1.01	0.57	0.66	0.57	0.67	0.09	0.46	0.33	0.22	0.25	0.15	0.08	0.19	0.02	0.11	0.97	29.33	0.35	0.17	0.00	0.00	0.39	0.32	0.19	0.20	0.16	0.07	254.00	242.45	0.00	0.00	0.00	0.00	0.00	OE	1	29.33	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			27.59	31.23	1.33	1.17	0.31	0.00	0.00	0.21	0.11	91.00	260.00	221.00	0.00	0.00	0.00	299.53	342.07	247.50	246.80	83.09	8.46	50.79	14.54	14.93	3.89	28.88	69.98	87.70	92.60	40.06	36.00	21.85	25.38	18.90	261.83	189.88	97.03	96.65	0.00	52.96	43.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	08:03:38	1	I1108	First Ins.	291103C293	7981601046	1	H1103		2021-11-30 00:53:02	K1B08	2021-11-30 06:01:58	0	19F04	6.66	6.43	2.43	5.00	-3.05	3.91	4.13	2.34	0.23	0.73	0.31	0.74	0.44	0.48	0.17	0.27	0.15	0.22	0.16	0.09	0.09	0.03	1.89	28.63	0.43	0.32	0.00	0.00	0.33	0.36	0.37	0.27	0.48	0.13	257.00	281.12	0.00	0.00	0.00	0.00	0.00	OE	1	28.63	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			25.68	31.68	4.33	1.97	0.92	0.00	0.00	0.11	0.08	305.00	272.00	235.00	0.00	0.00	0.00	203.20	359.30	173.67	265.08	55.27	45.67	86.92	12.04	10.34	44.44	43.11	240.33	135.24	28.75	47.48	46.79	58.45	39.03	21.55	311.54	208.17	65.69	122.06	0.00	48.67	51.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	10:50:36	1	I1108	First Ins.	291103C294	7981601047	1	H1103		2021-11-30 00:57:12	K1B08	2021-11-30 08:27:38	0	14438	8.24	7.26	1.36	4.91	-1.54	6.60	6.71	1.88	1.01	0.39	0.24	0.71	0.06	0.59	0.51	0.11	0.28	0.12	0.13	0.14	0.09	0.06	0.47	29.44	0.52	0.44	0.00	0.00	0.48	0.40	0.34	0.29	0.45	0.14	257.00	273.70	0.00	0.00	0.00	0.00	0.00	OE	1	29.44	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			27.96	30.98	3.77	1.71	0.47	0.00	0.00	0.21	0.17	201.00	277.00	198.00	0.00	0.00	0.00	355.78	336.09	87.54	241.88	28.11	8.51	2.77	40.17	12.34	32.89	12.14	220.14	41.96	62.99	19.09	29.17	23.80	37.74	39.15	294.59	194.40	30.37	38.07	0.00	334.79	21.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	10:41:47	1	I1108	First Ins.	291103C295	7981601048	1	H1103		2021-11-30 00:58:16	K1D03	2021-11-30 07:51:57	0	19F03	4.27	4.03	2.07	2.95	-3.83	2.23	2.10	1.06	0.49	0.67	0.59	0.59	0.34	0.53	0.24	0.36	0.17	0.09	0.09	0.13	0.07	0.12	1.12	30.00	0.23	0.15	0.00	0.00	0.43	0.45	0.38	0.20	0.50	0.09	333.00	319.35	0.00	0.00	0.00	0.00	0.00	OE	1	30	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			26.34	33.83	2.49	0.71	0.43	0.00	0.00	0.27	0.22	32.00	342.00	134.00	0.00	0.00	0.00	199.69	87.54	78.40	240.12	141.74	7.68	56.42	16.18	34.15	25.84	17.63	15.76	122.62	38.79	8.09	32.79	18.93	20.55	32.78	349.95	128.03	173.03	140.12	0.00	323.06	121.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	10:31:42	1	I1108	First Ins.	291103C296	7981601049	1	H1103		2021-11-30 00:59:06	K1B08	2021-11-30 08:12:31	0	14438	7.86	7.57	2.57	5.22	-2.77	6.34	5.68	0.88	0.64	0.96	0.50	0.69	0.26	0.62	0.19	0.17	0.12	0.24	0.08	0.12	0.05	0.10	1.87	29.17	0.47	0.39	0.00	0.00	0.49	0.33	0.43	0.21	0.44	0.06	238.00	223.26	0.00	0.00	0.00	0.00	0.00	OE	1	29.17	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			26.47	31.94	4.57	0.26	0.09	0.00	0.00	0.13	0.03	114.00	246.00	179.00	0.00	0.00	0.00	0.70	91.05	243.63	242.58	2.53	2.05	77.66	58.42	48.25	18.55	12.43	190.74	124.08	26.94	16.00	27.66	35.29	5.76	35.58	239.94	172.53	30.85	36.79	0.00	215.49	324.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	10:48:44	1	I1108	Normal Re-Ins.	291103C298	7981601051	2	H1103		2021-11-30 01:01:30	K1B06	2021-11-30 06:12:12	0	14437	6.26	5.87	2.77	1.86	-2.35	4.10	3.62	1.50	0.44	1.29	0.64	0.72	0.34	1.01	0.39	0.13	0.28	0.09	0.09	0.17	0.08	0.17	1.94	30.37	0.29	0.20	0.00	0.00	0.75	0.59	0.34	0.31	0.57	0.16	325.00	258.57	0.00	0.00	0.00	0.00	0.00	OE	1	30.37	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			27.99	32.72	1.29	1.42	0.74	0.00	0.00	0.51	0.35	291.00	328.00	243.00	0.00	0.00	0.00	261.91	333.63	19.34	238.71	134.78	86.59	55.40	2.61	11.24	20.55	15.58	315.90	98.06	71.45	2.87	26.79	55.34	18.00	42.92	279.28	217.51	141.27	107.28	0.00	257.55	55.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	08:38:06	1	I1108	First Ins.	291103C298	7981601051	2	H1103		2021-11-30 01:01:30	K1B06	2021-11-30 06:12:12	0	14437	7.10	5.48	2.19	1.32	-2.83	5.13	3.83	1.63	0.58	1.32	0.51	0.53	0.35	0.97	0.36	0.17	0.25	0.09	0.09	0.17	0.10	0.17	1.99	30.14	0.32	0.21	0.00	0.00	0.72	0.59	0.26	0.35	0.64	0.16	235.00	253.37	0.00	0.00	0.00	0.00	0.00	OE	8	30.14	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			27.31	32.97	0.55	1.38	0.07	0.00	0.00	0.49	0.34	291.00	308.00	235.00	0.00	0.00	0.00	258.75	331.88	237.30	236.60	133.18	95.34	55.56	0.46	8.79	21.67	15.88	318.82	126.25	14.00	87.83	26.66	55.30	18.21	40.95	270.87	237.05	139.75	15.64	0.00	257.67	56.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	11:06:42	1	I1108	First Ins.	291103C299	7981601053	1	H1103		2021-11-30 01:02:56	K1B06	2021-11-30 08:51:18	0	14436	5.76	5.98	1.94	1.62	-3.34	4.62	4.81	0.37	0.18	0.99	0.58	0.75	0.24	0.71	0.33	0.15	0.18	0.16	0.13	0.08	0.09	0.13	0.58	29.52	0.57	0.37	0.00	0.00	0.41	0.49	0.16	0.21	0.13	0.12	207.00	194.31	0.00	0.00	0.00	0.00	0.00	OE	1	29.52	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			26.16	32.86	0.37	0.52	0.51	0.00	0.00	0.08	0.35	305.00	235.00	210.00	0.00	0.00	0.00	71.72	330.12	235.90	235.20	32.89	47.37	45.53	51.91	22.35	25.73	4.70	232.00	119.18	72.83	52.35	25.32	25.31	50.20	33.45	213.50	166.98	75.38	89.44	0.00	73.46	168.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	11:10:33	1	I1108	First Ins.	291103C300	7981601054	1	H1103		2021-11-30 01:07:07	K1B06	2021-11-30 08:51:18	0	14437	5.63	4.90	3.68	4.89	-2.62	4.49	3.42	0.41	0.05	0.35	0.70	0.34	0.70	0.21	0.19	0.06	0.15	0.26	0.11	0.07	0.05	0.14	2.50	29.65	0.41	0.22	0.00	0.00	0.37	0.43	0.19	0.21	0.12	0.15	178.00	184.77	0.00	0.00	0.00	0.00	0.00	OE	1	29.65	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			27.10	32.27	4.01	0.62	1.05	0.00	0.00	0.11	0.09	156.00	187.00	153.00	0.00	0.00	0.00	328.36	326.95	232.38	232.03	18.70	116.57	79.72	55.51	50.50	26.17	0.66	173.34	104.13	45.45	67.88	12.12	43.88	26.11	8.98	196.34	189.73	38.26	121.29	0.00	231.55	328.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	11:17:57	1	I1108	First Ins.	291103C301	7981601055	1	H1103		2021-11-30 01:08:07	K1B08	2021-11-30 08:57:48	0	19F04	6.66	6.60	2.96	2.73	-4.70	4.43	3.85	2.79	1.11	0.86	0.56	0.72	0.16	0.41	0.52	0.18	0.34	0.29	0.09	0.14	0.12	0.11	1.97	29.67	0.52	0.35	0.00	0.00	0.53	0.36	0.34	0.34	0.42	0.05	229.00	181.51	0.00	0.00	0.00	0.00	0.00	OE	1	29.67	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			25.07	34.37	1.65	3.03	1.04	0.00	0.00	0.16	0.13	257.00	235.00	86.00	0.00	0.00	0.00	2.81	15.82	63.98	235.20	34.58	7.01	44.61	47.48	12.49	12.69	0.18	182.53	62.91	34.67	3.15	30.66	40.25	15.19	29.86	203.24	144.99	50.97	73.72	0.00	120.63	299.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	11:45:06	1	I1108	First Ins.	291103C302	7981601056	1	H1103		2021-11-30 01:08:56	K1B10	2021-11-30 09:03:59	0	17982	5.68	5.67	1.90	2.28	-1.74	2.90	2.15	2.37	0.65	0.81	0.19	0.47	0.14	0.26	0.38	0.31	0.23	0.24	0.10	0.17	0.06	0.03	1.23	28.97	0.45	0.22	0.00	0.00	0.36	0.31	0.24	0.25	0.12	0.10	229.00	216.56	0.00	0.00	0.00	0.00	0.00	OE	1	28.97	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			27.22	30.71	1.81	2.49	0.14	0.00	0.00	0.14	0.10	181.00	243.00	198.00	0.00	0.00	0.00	182.46	333.98	239.41	239.06	33.85	10.82	45.21	8.51	47.48	49.22	9.46	157.26	63.15	29.16	4.14	32.09	26.25	26.43	41.93	250.74	189.05	48.97	90.09	0.00	9.89	238.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	10:48:20	1	I1108	Normal Re-Ins.	291103C303	7981601057	2	H1103		2021-11-30 01:21:03	K1B08	2021-11-30 06:17:02	0	19F04	4.37	3.99	1.76	3.29	-6.73	0.87	0.71	1.56	0.75	0.70	0.68	0.97	0.44	0.85	0.08	0.12	0.16	0.25	0.02	0.17	0.03	0.12	1.36	30.03	0.35	0.14	0.00	0.00	0.46	0.52	0.26	0.29	0.10	0.41	266.00	259.83	0.00	0.00	0.00	0.00	0.00	OE	7	30.03	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			23.25	36.75	2.56	1.03	0.55	0.00	0.00	0.10	0.23	142.00	269.00	165.00	0.00	0.00	0.00	328.01	103.36	269.30	269.30	53.69	42.89	26.72	30.97	16.26	9.43	1.14	161.31	79.84	19.88	63.11	59.34	38.67	49.23	25.17	329.96	196.18	65.01	112.79	0.00	73.44	215.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	09:06:18	1	I1108	First Ins.	291103C303	7981601057	2	H1103		2021-11-30 01:21:03	K1B08	2021-11-30 06:17:02	0	19F04	4.30	3.99	2.43	3.58	-7.56	0.74	0.52	1.22	0.82	0.86	0.53	0.97	0.53	0.77	0.22	0.21	0.15	0.26	0.01	0.17	0.03	0.11	0.99	29.82	0.36	0.15	0.00	0.00	0.47	0.52	0.22	0.23	0.10	0.11	238.00	179.31	0.00	0.00	0.00	0.00	0.00	OE	7	29.82	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			22.30	37.38	2.27	1.17	1.08	0.00	0.00	0.08	0.22	223.00	246.00	235.00	0.00	0.00	0.00	119.18	333.98	240.12	240.12	21.95	10.35	88.60	4.91	45.70	30.80	15.55	162.82	60.71	2.86	27.01	28.62	6.73	19.10	41.72	303.89	190.37	35.74	74.95	0.00	29.81	179.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	08:35:36	1	I1108	First Ins.	291103C304	7981601058	1	H1103		2021-11-30 01:22:24	K1B06	2021-11-30 06:27:16	0	14437	4.54	4.08	3.13	1.98	-2.77	1.77	1.14	1.92	1.99	0.99	0.04	0.50	0.24	0.17	0.13	0.50	0.09	0.16	0.15	0.11	0.03	0.15	2.38	30.31	0.44	0.25	0.00	0.00	0.71	0.44	0.27	0.19	0.38	0.14	221.00	178.78	0.00	0.00	0.00	0.00	0.00	OE	1	30.31	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			27.54	33.08	0.92	1.70	0.06	0.00	0.00	0.39	0.33	316.00	241.00	319.00	0.00	0.00	0.00	321.68	333.28	353.32	239.06	15.64	3.77	42.80	50.32	16.36	3.37	24.89	341.42	158.40	67.09	21.42	24.60	19.88	24.61	10.76	217.13	355.77	26.26	70.24	0.00	343.85	161.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	09:16:50	1	I1108	First Ins.	291103C305	7981601060	1	H1103		2021-11-30 01:23:52	K1B08	2021-11-30 06:53:03	0	19F04	6.96	5.92	2.92	1.86	-2.18	5.70	4.95	1.38	0.51	0.58	0.47	0.71	0.31	0.68	0.29	0.20	0.14	0.32	0.21	0.18	0.04	0.06	2.22	29.78	0.30	0.18	0.00	0.00	0.71	0.40	0.27	0.23	0.13	0.16	178.00	202.96	0.00	0.00	0.00	0.00	0.00	OE	1	29.78	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			27.67	31.96	0.67	0.65	0.68	0.00	0.00	0.14	0.24	271.00	246.00	333.00	0.00	0.00	0.00	337.50	335.74	241.52	241.17	173.23	14.38	76.05	9.09	49.60	31.04	17.01	282.37	74.75	46.94	16.15	28.43	22.62	25.23	39.14	222.52	291.87	12.92	96.97	0.00	12.87	163.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-11-30	11:29:50	1	I1108	First Ins.	291103C306	7981601061	1	H1103		2021-11-30 01:24:54	K1B08	2021-11-30 08:57:48	0	14438	4.16	3.32	1.71	2.57	-2.29	2.27	1.45	1.80	0.97	0.38	0.36	0.57	0.26	0.19	0.40	0.07	0.34	0.32	0.08	0.14	0.02	0.17	0.90	31.25	0.41	0.18	0.00	0.00	0.59	0.47	0.18	0.18	0.11	0.17	133.00	158.39	0.00	0.00	0.00	0.00	0.00	OE	1	31.25	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			29.00	33.54	1.77	1.36	0.71	0.00	0.00	0.26	0.15	176.00	336.00	128.00	0.00	0.00	0.00	98.09	330.12	235.90	235.20	150.89	96.65	58.63	58.05	20.18	24.77	40.91	161.72	33.75	57.92	8.92	22.90	48.78	11.32	34.61	201.03	144.53	163.82	118.93	0.00	53.32	299.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
